ID,patient,scan
b15c9fc6e,ID_780b336d,cf84ffc14f
a1b028866,ID_780b336d,cf84ffc14f
7f6ea2ea4,ID_780b336d,cf84ffc14f
66f90e46d,ID_780b336d,cf84ffc14f
3df5e5b19,ID_780b336d,cf84ffc14f
ac3bb576b,ID_780b336d,cf84ffc14f
5d05f4d73,ID_780b336d,cf84ffc14f
43be4a282,ID_780b336d,cf84ffc14f
edb58644a,ID_780b336d,cf84ffc14f
a63c9e5ae,ID_780b336d,cf84ffc14f
9faa63e03,ID_780b336d,cf84ffc14f
1b7f05297,ID_780b336d,cf84ffc14f
175602975,ID_780b336d,cf84ffc14f
28bc3d1a0,ID_780b336d,cf84ffc14f
60b45dc5d,ID_780b336d,cf84ffc14f
6beb7c40a,ID_780b336d,cf84ffc14f
b8b00ba90,ID_780b336d,cf84ffc14f
a6d67acaf,ID_780b336d,cf84ffc14f
bb2fb302c,ID_780b336d,cf84ffc14f
4343a7469,ID_780b336d,cf84ffc14f
c64900f46,ID_780b336d,cf84ffc14f
2e19f5e39,ID_780b336d,cf84ffc14f
12958833b,ID_780b336d,cf84ffc14f
e81f7be23,ID_780b336d,cf84ffc14f
08df59e4a,ID_780b336d,cf84ffc14f
f3d9dcbc3,ID_780b336d,cf84ffc14f
5bc8e16a1,ID_780b336d,cf84ffc14f
eb552d2aa,ID_780b336d,cf84ffc14f
2b9215cf4,ID_780b336d,cf84ffc14f
9cdb19288,ID_780b336d,cf84ffc14f
2d64b358a,ID_780b336d,cf84ffc14f
67251e547,ID_780b336d,cf84ffc14f
16c294240,ID_789f81ba,a43ad2b9ac
9d296b3e8,ID_789f81ba,a43ad2b9ac
06ff00903,ID_789f81ba,a43ad2b9ac
cbab7bbff,ID_789f81ba,a43ad2b9ac
1035357d9,ID_789f81ba,a43ad2b9ac
1f93bc964,ID_789f81ba,a43ad2b9ac
b2e3a19a1,ID_789f81ba,a43ad2b9ac
fc18ee36f,ID_789f81ba,a43ad2b9ac
b9734d3d5,ID_789f81ba,a43ad2b9ac
1cfad2bcb,ID_789f81ba,a43ad2b9ac
6954be701,ID_789f81ba,a43ad2b9ac
49128d0a6,ID_789f81ba,a43ad2b9ac
f87200a5a,ID_789f81ba,a43ad2b9ac
ef3b5269b,ID_789f81ba,a43ad2b9ac
d5ae83268,ID_789f81ba,a43ad2b9ac
8285e129d,ID_789f81ba,a43ad2b9ac
1df0de099,ID_789f81ba,a43ad2b9ac
27271e6ef,ID_789f81ba,a43ad2b9ac
c76200723,ID_789f81ba,a43ad2b9ac
5a61e463e,ID_789f81ba,a43ad2b9ac
dd5104d34,ID_789f81ba,a43ad2b9ac
6e1d5bc61,ID_789f81ba,a43ad2b9ac
d1899820d,ID_789f81ba,a43ad2b9ac
bf5094036,ID_789f81ba,a43ad2b9ac
0bf6a16d8,ID_789f81ba,a43ad2b9ac
00b599b0f,ID_789f81ba,a43ad2b9ac
bb4c29763,ID_789f81ba,a43ad2b9ac
9f63ca346,ID_789f81ba,a43ad2b9ac
36d2b706e,ID_78a996b7,bc3882c42b
2d8bead78,ID_78a996b7,bc3882c42b
bbe900a5a,ID_78a996b7,bc3882c42b
4216cf170,ID_78a996b7,bc3882c42b
9ff3d8945,ID_78a996b7,bc3882c42b
12f7c975d,ID_78a996b7,bc3882c42b
5874201ca,ID_78a996b7,bc3882c42b
6c2b63dfd,ID_78a996b7,bc3882c42b
d02d79576,ID_78a996b7,bc3882c42b
3eff5b6c3,ID_78a996b7,bc3882c42b
72dee48e1,ID_78a996b7,bc3882c42b
63605d71e,ID_78a996b7,bc3882c42b
f2c369db6,ID_78a996b7,bc3882c42b
3f6f55ee5,ID_78a996b7,bc3882c42b
c4a30185c,ID_78a996b7,bc3882c42b
6c065d5bd,ID_78a996b7,bc3882c42b
5d797f701,ID_78a996b7,bc3882c42b
576cdf354,ID_78a996b7,bc3882c42b
908735a1f,ID_78a996b7,bc3882c42b
b1a77797c,ID_78a996b7,bc3882c42b
328343297,ID_78a996b7,bc3882c42b
3d865c589,ID_78a996b7,bc3882c42b
ca7b2afa6,ID_78a996b7,bc3882c42b
13949b02d,ID_78a996b7,bc3882c42b
0400bdb0f,ID_78a996b7,bc3882c42b
6d9b3c559,ID_78a996b7,bc3882c42b
4b954a6b7,ID_78a996b7,bc3882c42b
a21686a2e,ID_78a996b7,bc3882c42b
b8fd1b559,ID_78a996b7,bc3882c42b
c60f46d16,ID_78a996b7,bc3882c42b
e7d3d4ca1,ID_78a996b7,bc3882c42b
93570bf43,ID_78a996b7,bc3882c42b
13e592cc3,ID_78a996b7,bc3882c42b
ee62b3cc7,ID_78a996b7,bc3882c42b
1d165a57d,ID_78a996b7,bc3882c42b
9e3d72db8,ID_78a996b7,bc3882c42b
02d7bed0e,ID_7a9d86f2,d47b77d7ab
250216326,ID_7a9d86f2,d47b77d7ab
61a3b1b56,ID_7a9d86f2,d47b77d7ab
7379f2175,ID_7a9d86f2,d47b77d7ab
06ebf774e,ID_7a9d86f2,d47b77d7ab
b63ab1153,ID_7a9d86f2,d47b77d7ab
ea17b4007,ID_7a9d86f2,d47b77d7ab
f3ef72d44,ID_7a9d86f2,d47b77d7ab
63614c168,ID_7a9d86f2,d47b77d7ab
8182891ac,ID_7a9d86f2,d47b77d7ab
06b0f9cbb,ID_7a9d86f2,d47b77d7ab
97abce346,ID_7a9d86f2,d47b77d7ab
26276be22,ID_7a9d86f2,d47b77d7ab
1b81d4a47,ID_7a9d86f2,d47b77d7ab
6cb1dc9cf,ID_7a9d86f2,d47b77d7ab
be0f10288,ID_7a9d86f2,d47b77d7ab
bd5b82836,ID_7a9d86f2,d47b77d7ab
16f1c3a9d,ID_7a9d86f2,d47b77d7ab
6b957ba4e,ID_7a9d86f2,d47b77d7ab
c952740b8,ID_7a9d86f2,d47b77d7ab
ea05577c5,ID_7a9d86f2,d47b77d7ab
23fcb6fbe,ID_7a9d86f2,d47b77d7ab
f9cb61faf,ID_7a9d86f2,d47b77d7ab
e055e1f0d,ID_7a9d86f2,d47b77d7ab
0f1bd2251,ID_7a9d86f2,d47b77d7ab
0415f6feb,ID_7a9d86f2,d47b77d7ab
5f5ad3f6d,ID_7a9d86f2,d47b77d7ab
a4c582dcd,ID_7a9d86f2,d47b77d7ab
fcc3545ad,ID_7a9d86f2,d47b77d7ab
2cccf447a,ID_7a9d86f2,d47b77d7ab
7438dccc7,ID_7a9d86f2,d47b77d7ab
b0f06dd00,ID_7a9d86f2,d47b77d7ab
4c54ad901,ID_7b1b072d,c76da57125
2d6c38b33,ID_7b1b072d,c76da57125
d3609e29d,ID_7b1b072d,c76da57125
2416a2b84,ID_7b1b072d,c76da57125
ddd382e5e,ID_7b1b072d,c76da57125
cdd74cc84,ID_7b1b072d,c76da57125
192cca62f,ID_7b1b072d,c76da57125
e05e5d8b0,ID_7b1b072d,c76da57125
dc3e78031,ID_7b1b072d,c76da57125
f39b5712f,ID_7b1b072d,c76da57125
30865d955,ID_7b1b072d,c76da57125
7722d06e8,ID_7b1b072d,c76da57125
a10efbcf6,ID_7b1b072d,c76da57125
9e6e89c44,ID_7b1b072d,c76da57125
355c6ea4f,ID_7b1b072d,c76da57125
f7c4bacdf,ID_7b1b072d,c76da57125
d921ab352,ID_7b1b072d,c76da57125
5400f2105,ID_7b1b072d,c76da57125
e45a23563,ID_7b1b072d,c76da57125
cbe6400a5,ID_7b1b072d,c76da57125
83b574a67,ID_7b1b072d,c76da57125
874d2770f,ID_7b1b072d,c76da57125
5c3360829,ID_7b1b072d,c76da57125
3eaa00f69,ID_7b1b072d,c76da57125
e6e7ac541,ID_7b1b072d,c76da57125
b6c6472aa,ID_7b1b072d,c76da57125
c0e5bae47,ID_7b1b072d,c76da57125
dac3e61bc,ID_7b1b072d,c76da57125
364c4358f,ID_7b1b072d,c76da57125
22a6e9001,ID_7b1b072d,c76da57125
fc6627e69,ID_7b1b072d,c76da57125
c57f09bf9,ID_7b1b072d,c76da57125
24472b979,ID_7b1b072d,c76da57125
590276ecf,ID_7b1b072d,c76da57125
e9d5e4653,ID_7b1b072d,c76da57125
bc4d7943f,ID_7b1b072d,c76da57125
eefa7a9c5,ID_7b1b072d,c76da57125
3119dbf7f,ID_7b1b072d,c76da57125
9e6f753be,ID_7b1b072d,c76da57125
3b44cdca0,ID_7b1b072d,c76da57125
d07b442de,ID_7bccf289,fb285c7341
9237a2f5e,ID_7bccf289,fb285c7341
4880f99e9,ID_7bccf289,fb285c7341
9445cdfbb,ID_7bccf289,fb285c7341
3aadfab96,ID_7bccf289,fb285c7341
5008f10cd,ID_7bccf289,fb285c7341
d16d63381,ID_7bccf289,fb285c7341
3340dbdda,ID_7bccf289,fb285c7341
ea4a2dc78,ID_7bccf289,fb285c7341
8d4cc3ff0,ID_7bccf289,fb285c7341
50da00d84,ID_7bccf289,fb285c7341
7f376d391,ID_7bccf289,fb285c7341
14a400135,ID_7bccf289,fb285c7341
c226591bf,ID_7bccf289,fb285c7341
bf7f3b9cb,ID_7bccf289,fb285c7341
fcd133aea,ID_7bccf289,fb285c7341
3e1b054f1,ID_7bccf289,fb285c7341
02251bad8,ID_7bccf289,fb285c7341
f315c6686,ID_7bccf289,fb285c7341
de22c8f68,ID_7bccf289,fb285c7341
b0a225531,ID_7bccf289,fb285c7341
b3a893b7e,ID_7bccf289,fb285c7341
e9e0dc188,ID_7bccf289,fb285c7341
89d591862,ID_7bccf289,fb285c7341
5726ea832,ID_7bccf289,fb285c7341
e5628b46f,ID_7bccf289,fb285c7341
b50a7bbba,ID_7bccf289,fb285c7341
03d99019c,ID_7bccf289,fb285c7341
661782b14,ID_7bccf289,fb285c7341
a210447ec,ID_7bccf289,fb285c7341
059260734,ID_81928375,772ae8b269
04840733a,ID_81928375,772ae8b269
8cfef703d,ID_81928375,772ae8b269
dca3adea8,ID_81928375,772ae8b269
202be5329,ID_81928375,772ae8b269
b568ebc7f,ID_81928375,772ae8b269
6510db625,ID_81928375,772ae8b269
475b7f5f5,ID_81928375,772ae8b269
58e4c3465,ID_81928375,772ae8b269
ced1ed60a,ID_81928375,772ae8b269
78962e1f2,ID_81928375,772ae8b269
044fd4832,ID_81928375,772ae8b269
9b25520b6,ID_81928375,772ae8b269
de7c613c2,ID_81928375,772ae8b269
fa00b0a14,ID_81928375,772ae8b269
e19b4cf3f,ID_81928375,772ae8b269
68aa8cdb4,ID_81928375,772ae8b269
a0a4eb914,ID_81928375,772ae8b269
d574f3e99,ID_81928375,772ae8b269
ead0db26d,ID_81928375,772ae8b269
d80694e38,ID_81928375,772ae8b269
2a7a28b24,ID_81928375,772ae8b269
a1eb4b7d4,ID_81928375,772ae8b269
0404f8c9c,ID_81928375,772ae8b269
d6135f4d1,ID_81928375,772ae8b269
65647daac,ID_81928375,772ae8b269
f455886e0,ID_81928375,772ae8b269
28cc58d81,ID_81928375,772ae8b269
11d0f2d90,ID_850af668,a43d6f7d3b
d89bb85b9,ID_850af668,a43d6f7d3b
254f41463,ID_850af668,a43d6f7d3b
b76fa9490,ID_850af668,a43d6f7d3b
913c101f2,ID_850af668,a43d6f7d3b
9d059211d,ID_850af668,a43d6f7d3b
8745e0eed,ID_850af668,a43d6f7d3b
4e3127fce,ID_850af668,a43d6f7d3b
bddcdb3fc,ID_850af668,a43d6f7d3b
f6ea1f71b,ID_850af668,a43d6f7d3b
3030a93b5,ID_850af668,a43d6f7d3b
399a70832,ID_850af668,a43d6f7d3b
11f79cd09,ID_850af668,a43d6f7d3b
d4ce6032d,ID_850af668,a43d6f7d3b
8f3ad9b7a,ID_850af668,a43d6f7d3b
084071a6a,ID_850af668,a43d6f7d3b
4f50a6f80,ID_850af668,a43d6f7d3b
480ea6c7f,ID_850af668,a43d6f7d3b
7cccbd18a,ID_850af668,a43d6f7d3b
5db7d0b2f,ID_850af668,a43d6f7d3b
c598ccb91,ID_850af668,a43d6f7d3b
5d16dc40b,ID_850af668,a43d6f7d3b
afe86359e,ID_850af668,a43d6f7d3b
d032560a3,ID_850af668,a43d6f7d3b
cc743fcf0,ID_850af668,a43d6f7d3b
59bee8f90,ID_850af668,a43d6f7d3b
4efdeac36,ID_850af668,a43d6f7d3b
7f72c2d38,ID_850af668,a43d6f7d3b
61176b518,ID_8666a642,03e92a47d9
8b5ffb884,ID_8666a642,03e92a47d9
96a257b06,ID_8666a642,03e92a47d9
8d7c3c65a,ID_8666a642,03e92a47d9
f3e60e2c6,ID_8666a642,03e92a47d9
993c7e0b6,ID_8666a642,03e92a47d9
4c82ca98a,ID_8666a642,03e92a47d9
8d9f5381f,ID_8666a642,03e92a47d9
5c4ee581b,ID_8666a642,03e92a47d9
19b89651f,ID_8666a642,03e92a47d9
02354b4ae,ID_8666a642,03e92a47d9
5d1fd8ca8,ID_8666a642,03e92a47d9
7d7c5a244,ID_8666a642,03e92a47d9
85413f0f1,ID_8666a642,03e92a47d9
62a36f8a7,ID_8666a642,03e92a47d9
d8a08870a,ID_8666a642,03e92a47d9
fcd5f0ada,ID_8666a642,03e92a47d9
52c7ace37,ID_8666a642,03e92a47d9
683e39bbe,ID_8666a642,03e92a47d9
e7d184632,ID_8666a642,03e92a47d9
8b08f727c,ID_8666a642,03e92a47d9
8f5278b90,ID_8666a642,03e92a47d9
918d957e4,ID_8666a642,03e92a47d9
26de60e3d,ID_8666a642,03e92a47d9
66e7e371b,ID_8666a642,03e92a47d9
7f7eb85d9,ID_8666a642,03e92a47d9
ced4e877f,ID_8666a642,03e92a47d9
9297685f7,ID_8666a642,03e92a47d9
450a8add5,ID_8666a642,03e92a47d9
8b5a267f2,ID_8666a642,03e92a47d9
3f16b060f,ID_8666a642,03e92a47d9
590c4a1fa,ID_8666a642,03e92a47d9
6c601d70c,ID_8666a642,03e92a47d9
96d4d4699,ID_8666a642,03e92a47d9
21acbe11d,ID_8666a642,03e92a47d9
6bfad1782,ID_8666a642,03e92a47d9
32954b24b,ID_87f66e36,64ac3d1226
324221fab,ID_87f66e36,64ac3d1226
73c07b44d,ID_87f66e36,64ac3d1226
350f33e71,ID_87f66e36,64ac3d1226
d264e49ab,ID_87f66e36,64ac3d1226
abf626c35,ID_87f66e36,64ac3d1226
1816dd154,ID_87f66e36,64ac3d1226
18dda9570,ID_87f66e36,64ac3d1226
8b4c35432,ID_87f66e36,64ac3d1226
00ff2567d,ID_87f66e36,64ac3d1226
29683c577,ID_87f66e36,64ac3d1226
1c9aab49b,ID_87f66e36,64ac3d1226
3d5408b88,ID_87f66e36,64ac3d1226
b37a0463d,ID_87f66e36,64ac3d1226
f40b0ce62,ID_87f66e36,64ac3d1226
34db57616,ID_87f66e36,64ac3d1226
a3b675a7e,ID_87f66e36,64ac3d1226
e34e3e4ad,ID_87f66e36,64ac3d1226
592baf235,ID_87f66e36,64ac3d1226
ccd60298f,ID_87f66e36,64ac3d1226
45fb1b76a,ID_87f66e36,64ac3d1226
1c6dec509,ID_87f66e36,64ac3d1226
baabceceb,ID_87f66e36,64ac3d1226
4e057631b,ID_87f66e36,64ac3d1226
5c57c7eb7,ID_87f66e36,64ac3d1226
ace5cec4f,ID_87f66e36,64ac3d1226
76726234d,ID_87f66e36,64ac3d1226
68ce1d1b3,ID_87f66e36,64ac3d1226
59f6b726e,ID_88c66b11,86a381cb96
5224cbb6a,ID_88c66b11,86a381cb96
a9e62d25c,ID_88c66b11,86a381cb96
8f0261e9e,ID_88c66b11,86a381cb96
a5d3c7cd8,ID_88c66b11,86a381cb96
bff93d671,ID_88c66b11,86a381cb96
7fd08373d,ID_88c66b11,86a381cb96
249ecc8c6,ID_88c66b11,86a381cb96
81cf5bb39,ID_88c66b11,86a381cb96
2138b207b,ID_88c66b11,86a381cb96
48da3cc93,ID_88c66b11,86a381cb96
963763113,ID_88c66b11,86a381cb96
f9f55d7df,ID_88c66b11,86a381cb96
c1de1d939,ID_88c66b11,86a381cb96
901132e06,ID_88c66b11,86a381cb96
997871507,ID_88c66b11,86a381cb96
110f58446,ID_88c66b11,86a381cb96
1eac3d0e1,ID_88c66b11,86a381cb96
ac61b9878,ID_88c66b11,86a381cb96
15bc77c77,ID_88c66b11,86a381cb96
6b5598f0e,ID_88c66b11,86a381cb96
216379719,ID_88c66b11,86a381cb96
4c7c1e9e7,ID_88c66b11,86a381cb96
f11fa133e,ID_88c66b11,86a381cb96
dc237482a,ID_88c66b11,86a381cb96
7ae0f414a,ID_88c66b11,86a381cb96
2243e6fb7,ID_88c66b11,86a381cb96
21e331db7,ID_88c66b11,86a381cb96
a8a7b5028,ID_88c66b11,86a381cb96
b30678a35,ID_88c66b11,86a381cb96
22298cf34,ID_88c66b11,86a381cb96
2a06bb43c,ID_89fe015a,f1ac06a042
87fcbe88b,ID_89fe015a,f1ac06a042
cf66fbdc9,ID_89fe015a,f1ac06a042
4cf37691b,ID_89fe015a,f1ac06a042
4fd55d474,ID_89fe015a,f1ac06a042
077b22b0c,ID_89fe015a,f1ac06a042
7645a9787,ID_89fe015a,f1ac06a042
538930e33,ID_89fe015a,f1ac06a042
4f3e8c5c1,ID_89fe015a,f1ac06a042
aeed3d53f,ID_89fe015a,f1ac06a042
bfbd26ed2,ID_89fe015a,f1ac06a042
21f9c29e6,ID_89fe015a,f1ac06a042
323099d6c,ID_89fe015a,f1ac06a042
597168cd8,ID_89fe015a,f1ac06a042
f1e0489cf,ID_89fe015a,f1ac06a042
19059387a,ID_89fe015a,f1ac06a042
aa80908c4,ID_89fe015a,f1ac06a042
fa86705a1,ID_89fe015a,f1ac06a042
805ca2dba,ID_89fe015a,f1ac06a042
58349883f,ID_89fe015a,f1ac06a042
af264e764,ID_89fe015a,f1ac06a042
3311f62b8,ID_89fe015a,f1ac06a042
e36a4bf64,ID_89fe015a,f1ac06a042
963922614,ID_89fe015a,f1ac06a042
f3d6ed17a,ID_89fe015a,f1ac06a042
9ae66a473,ID_89fe015a,f1ac06a042
471385efa,ID_89fe015a,f1ac06a042
a106ce94a,ID_89fe015a,f1ac06a042
fd69387f1,ID_8b894252,4c1750787d
dff161f55,ID_8b894252,4c1750787d
056b9b43b,ID_8b894252,4c1750787d
a14668c4b,ID_8b894252,4c1750787d
daf2ac9c2,ID_8b894252,4c1750787d
dd355dd73,ID_8b894252,4c1750787d
db2a421b4,ID_8b894252,4c1750787d
b727401ac,ID_8b894252,4c1750787d
9c583eabd,ID_8b894252,4c1750787d
d66ba1b78,ID_8b894252,4c1750787d
362cf710d,ID_8b894252,4c1750787d
fd757b168,ID_8b894252,4c1750787d
f055ff2b6,ID_8b894252,4c1750787d
cd1357f45,ID_8b894252,4c1750787d
be1c4ebb1,ID_8b894252,4c1750787d
50d173901,ID_8b894252,4c1750787d
e1df5aef9,ID_8b894252,4c1750787d
dae2be9dd,ID_8b894252,4c1750787d
302feb12f,ID_8b894252,4c1750787d
71b36dbea,ID_8b894252,4c1750787d
36bf31549,ID_8b894252,4c1750787d
452d7aa4a,ID_8b894252,4c1750787d
14c3a1bd6,ID_8b894252,4c1750787d
0e472c054,ID_8b894252,4c1750787d
c87a1c1d9,ID_8b894252,4c1750787d
76f44ca17,ID_8b894252,4c1750787d
baa81b905,ID_8b894252,4c1750787d
a8ecb5e45,ID_8b894252,4c1750787d
0d365ae28,ID_8b894252,4c1750787d
fd78821ab,ID_8b894252,4c1750787d
87163a6ed,ID_8b894252,4c1750787d
eaf7675b7,ID_8b894252,4c1750787d
76779160b,ID_8bb2daac,f1994421cc
628819f89,ID_8bb2daac,f1994421cc
ea068a24b,ID_8bb2daac,f1994421cc
ab48ef979,ID_8bb2daac,f1994421cc
a9a0aeedf,ID_8bb2daac,f1994421cc
28da05a1f,ID_8bb2daac,f1994421cc
ce5220ddd,ID_8bb2daac,f1994421cc
3390932ce,ID_8bb2daac,f1994421cc
852f6db1f,ID_8bb2daac,f1994421cc
d93110b52,ID_8bb2daac,f1994421cc
4b7ae8eab,ID_8bb2daac,f1994421cc
8f88e3021,ID_8bb2daac,f1994421cc
ed5aadddd,ID_8bb2daac,f1994421cc
6abb6a7c4,ID_8bb2daac,f1994421cc
255720617,ID_8bb2daac,f1994421cc
5e076e94c,ID_8bb2daac,f1994421cc
1b97bea27,ID_8bb2daac,f1994421cc
79083ab6a,ID_8bb2daac,f1994421cc
28b9bf72b,ID_8bb2daac,f1994421cc
5f34c1386,ID_8bb2daac,f1994421cc
c9f9395bb,ID_8bb2daac,f1994421cc
5772d5260,ID_8bb2daac,f1994421cc
330e16629,ID_8bb2daac,f1994421cc
47a9e4ad9,ID_8bb2daac,f1994421cc
7fbe94429,ID_8bb2daac,f1994421cc
dd8d62733,ID_8bb2daac,f1994421cc
262b95447,ID_8bb2daac,f1994421cc
fef8e9392,ID_8bb2daac,f1994421cc
40909bcfd,ID_8bb2daac,f1994421cc
54e7c797f,ID_8bb2daac,f1994421cc
3bb8e9c57,ID_8bb2daac,f1994421cc
0d849aba9,ID_8bb2daac,f1994421cc
80ff0ab90,ID_8cd94fca,3bf1d20dba
4795e2f19,ID_8cd94fca,3bf1d20dba
cde759158,ID_8cd94fca,3bf1d20dba
32456a2e2,ID_8cd94fca,3bf1d20dba
312821e1b,ID_8cd94fca,3bf1d20dba
59cfba267,ID_8cd94fca,3bf1d20dba
760cd6a38,ID_8cd94fca,3bf1d20dba
f7eba4bd6,ID_8cd94fca,3bf1d20dba
32a4b6c70,ID_8cd94fca,3bf1d20dba
18d76adee,ID_8cd94fca,3bf1d20dba
bd41eb812,ID_8cd94fca,3bf1d20dba
b5c0c2fa2,ID_8cd94fca,3bf1d20dba
f79458fac,ID_8cd94fca,3bf1d20dba
332e6e83a,ID_8cd94fca,3bf1d20dba
6a253ea4a,ID_8cd94fca,3bf1d20dba
9a4f9e530,ID_8cd94fca,3bf1d20dba
0de3f186d,ID_8cd94fca,3bf1d20dba
298eaffc7,ID_8cd94fca,3bf1d20dba
0d05aa0d4,ID_8cd94fca,3bf1d20dba
53724f7fd,ID_8cd94fca,3bf1d20dba
454772514,ID_8cd94fca,3bf1d20dba
da2031c6e,ID_8cd94fca,3bf1d20dba
dc4b4caf7,ID_8cd94fca,3bf1d20dba
9faab4cb2,ID_8cd94fca,3bf1d20dba
48b2afec1,ID_8cd94fca,3bf1d20dba
5e80dfb2d,ID_8cd94fca,3bf1d20dba
948c876a7,ID_8cd94fca,3bf1d20dba
db2c65690,ID_8cd94fca,3bf1d20dba
6abf83760,ID_8cd94fca,3bf1d20dba
152d7b60f,ID_8cd94fca,3bf1d20dba
e18e27d2a,ID_8dc22fa9,ed1628c2a5
262509b10,ID_8dc22fa9,ed1628c2a5
10caa1dd4,ID_8dc22fa9,ed1628c2a5
ee83135bc,ID_8dc22fa9,ed1628c2a5
58b85a428,ID_8dc22fa9,ed1628c2a5
8f9aa4def,ID_8dc22fa9,ed1628c2a5
645538b4d,ID_8dc22fa9,ed1628c2a5
8c708e51b,ID_8dc22fa9,ed1628c2a5
72a1f9a66,ID_8dc22fa9,ed1628c2a5
ce239f951,ID_8dc22fa9,ed1628c2a5
55f69134a,ID_8dc22fa9,ed1628c2a5
b440996ae,ID_8dc22fa9,ed1628c2a5
110d3a638,ID_8dc22fa9,ed1628c2a5
25d242cb6,ID_8dc22fa9,ed1628c2a5
14a0dd553,ID_8dc22fa9,ed1628c2a5
9be1dea0e,ID_8dc22fa9,ed1628c2a5
ca5545518,ID_8dc22fa9,ed1628c2a5
79290d567,ID_8dc22fa9,ed1628c2a5
1ee6a4420,ID_8dc22fa9,ed1628c2a5
a729c5bc2,ID_8dc22fa9,ed1628c2a5
15e19aa54,ID_8dc22fa9,ed1628c2a5
68d5e6eb2,ID_8dc22fa9,ed1628c2a5
7b603eb24,ID_8dc22fa9,ed1628c2a5
0a36615f9,ID_8dc22fa9,ed1628c2a5
72802c3fc,ID_8dc22fa9,ed1628c2a5
a73320b27,ID_8dc22fa9,ed1628c2a5
12fccfad0,ID_8dc22fa9,ed1628c2a5
34436e2a0,ID_8dc22fa9,ed1628c2a5
e6a1cfe50,ID_8dc22fa9,ed1628c2a5
d7ab91076,ID_8dc22fa9,ed1628c2a5
63b41c42d,ID_8dc22fa9,ed1628c2a5
406632880,ID_8dc22fa9,ed1628c2a5
853ff7bef,ID_924442a0,a64269c9e4
abd9378a9,ID_924442a0,a64269c9e4
3e5361c06,ID_924442a0,a64269c9e4
68e876958,ID_924442a0,a64269c9e4
54ac874d6,ID_924442a0,a64269c9e4
b7ef479c5,ID_924442a0,a64269c9e4
5ac417c21,ID_924442a0,a64269c9e4
b473cc505,ID_924442a0,a64269c9e4
a3eae6999,ID_924442a0,a64269c9e4
8a7bae070,ID_924442a0,a64269c9e4
08122bde4,ID_924442a0,a64269c9e4
4312f033c,ID_924442a0,a64269c9e4
777a21851,ID_924442a0,a64269c9e4
272cc27f4,ID_924442a0,a64269c9e4
e628bb105,ID_924442a0,a64269c9e4
249c6ae62,ID_924442a0,a64269c9e4
59e25aa15,ID_924442a0,a64269c9e4
b6e5c4bc1,ID_924442a0,a64269c9e4
5601b0798,ID_924442a0,a64269c9e4
75448a054,ID_924442a0,a64269c9e4
b19ad3c54,ID_924442a0,a64269c9e4
0e19f1ea6,ID_924442a0,a64269c9e4
7d94b1918,ID_924442a0,a64269c9e4
575cf33e3,ID_924442a0,a64269c9e4
87514864f,ID_924442a0,a64269c9e4
d6f8033da,ID_924442a0,a64269c9e4
70df74b01,ID_924442a0,a64269c9e4
9e592239e,ID_924442a0,a64269c9e4
5134fedac,ID_924442a0,a64269c9e4
13678b51a,ID_924442a0,a64269c9e4
56a93766d,ID_924442a0,a64269c9e4
4baa778cc,ID_924442a0,a64269c9e4
0e4e83874,ID_95ad78d7,a090a3a9e6
956bd9610,ID_95ad78d7,a090a3a9e6
510fe6894,ID_95ad78d7,a090a3a9e6
99f3a117a,ID_95ad78d7,a090a3a9e6
acf88608d,ID_95ad78d7,a090a3a9e6
990b7bab1,ID_95ad78d7,a090a3a9e6
463fdd72f,ID_95ad78d7,a090a3a9e6
d92c732fd,ID_95ad78d7,a090a3a9e6
c48c8191c,ID_95ad78d7,a090a3a9e6
bd866a769,ID_95ad78d7,a090a3a9e6
f78f3d7c6,ID_95ad78d7,a090a3a9e6
4edd8ab04,ID_95ad78d7,a090a3a9e6
306877641,ID_95ad78d7,a090a3a9e6
d0ce619ef,ID_95ad78d7,a090a3a9e6
08ed43511,ID_95ad78d7,a090a3a9e6
768518cd7,ID_95ad78d7,a090a3a9e6
02a714750,ID_95ad78d7,a090a3a9e6
180cc5d70,ID_95ad78d7,a090a3a9e6
0c5d81e05,ID_95ad78d7,a090a3a9e6
218107124,ID_95ad78d7,a090a3a9e6
8cac5f00e,ID_95ad78d7,a090a3a9e6
b990adc76,ID_95ad78d7,a090a3a9e6
576a9b46e,ID_95ad78d7,a090a3a9e6
f25f5ef2e,ID_95ad78d7,a090a3a9e6
6d970d890,ID_95ad78d7,a090a3a9e6
4c0065f77,ID_95ad78d7,a090a3a9e6
9fa9a37be,ID_95ad78d7,a090a3a9e6
ddd6aa3d4,ID_95ad78d7,a090a3a9e6
778767369,ID_95ad78d7,a090a3a9e6
9359c9e35,ID_95ad78d7,a090a3a9e6
e0ce64da0,ID_95ad78d7,a090a3a9e6
7e67e29b3,ID_95ad78d7,a090a3a9e6
4ac87f90c,ID_9a20fee8,74edab4e1b
0a583addf,ID_9a20fee8,74edab4e1b
bca199829,ID_9a20fee8,74edab4e1b
d9a75939d,ID_9a20fee8,74edab4e1b
d9a75939d,ID_9a20fee8,74edab4e1b
b10c4fd40,ID_9a20fee8,74edab4e1b
b10c4fd40,ID_9a20fee8,74edab4e1b
3cd77857f,ID_9a20fee8,74edab4e1b
02820f453,ID_9a20fee8,74edab4e1b
5b1f111be,ID_9a20fee8,74edab4e1b
5b1f111be,ID_9a20fee8,74edab4e1b
